COD_MATERIAL,COD_CICLO,DES_CATEGORIA_MATERIAL,DES_MARCA_MATERIAL,FLG_DATA,FLG_CAMPANHA_MKT_A,FLG_CAMPANHA_MKT_B,FLG_CAMPANHA_MKT_C,FLG_CAMPANHA_MKT_D,FLG_CAMPANHA_MKT_E,FLG_CAMPANHA_MKT_F,PCT_DESCONTO,VL_PRECO,QT_VENDA
427110,201914,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,532.29,79170.0
427110,201915,anon_S2,anon_S8,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,580.455,32682.0
427110,201916,anon_S2,anon_S8,1,0.0,0.5,0.0,0.5,0.0,0.0,35.0,443.145,294186.0
427110,201917,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,579.255,67236.0
427110,202001,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,520.86,121092.0
427110,202002,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,592.62,29196.0
427110,202003,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,503.805,96894.0
427110,202004,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,592.845,17556.0
427110,202005,anon_S2,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,560.895,24744.0
427110,202006,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,592.815,30744.0
427110,202007,anon_S2,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,560.82,47472.0
427110,202008,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,593.145,29256.0
427110,202009,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,593.4,20814.0
427110,202010,anon_S2,anon_S8,0,0.0,0.0,0.0,0.5,0.0,0.0,10.0,572.475,37566.0
427110,202011,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,593.205,36384.0
427110,202012,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,593.1,33060.0
427110,202013,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,504.57,137526.0
427110,202014,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,591.495,36834.0
427110,202015,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,593.4,33426.0
427110,202016,anon_S2,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,522.705,
427110,202017,anon_S2,anon_S8,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,593.1,
427110,202101,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,605.4,
427122,201801,anon_S2,anon_S8,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,436.245,33804.0
427122,201802,anon_S2,anon_S8,0,0.0,1.0,1.0,0.0,0.0,0.0,20.06,401.655,66666.0
427122,201803,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,442.65,27000.0
427122,201804,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,28830.0
427122,201805,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,18924.0
427122,201806,anon_S2,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.06,401.82,37854.0
427122,201807,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,55182.0
427122,201808,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,17802.0
427122,201809,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,23130.0
427122,201810,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,20802.0
427122,201811,anon_S2,anon_S8,0,0.0,1.0,1.0,0.5,0.0,0.0,25.0,414.495,69780.0
427122,201812,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,23760.0
427122,201813,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,27.53,388.125,64470.0
427122,201814,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,442.785,21264.0
427122,201815,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,416.835,60990.0
427122,201816,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,442.545,29412.0
427122,201817,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,19326.0
427122,201818,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,111066.0
427122,201901,anon_S2,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,413.43,97884.0
427122,201902,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,17994.0
427122,201903,anon_S2,anon_S8,0,0.0,1.0,1.0,0.5,0.0,0.0,21.11,403.23,49722.0
427122,201904,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,460.62,20262.0
427122,201905,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,448.02,20742.0
427122,201906,anon_S2,anon_S8,1,0.0,0.0,0.0,0.5,0.0,0.0,15.0,460.65,45672.0
427122,201907,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,12486.0
427122,201908,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,17454.0
427122,201909,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,27.5,430.815,36066.0
427122,201910,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,472.89,17178.0
427122,201911,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,20226.0
427122,201912,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,26.11,414.42,39228.0
427122,201913,anon_S2,anon_S8,0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,472.65,21732.0
427122,201914,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,440.13,48738.0
427122,201915,anon_S2,anon_S8,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,473.4,17136.0
427122,201916,anon_S2,anon_S8,1,0.0,0.5,0.0,0.5,0.0,0.0,27.815,405.39,66558.0
427122,201917,anon_S2,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,11.61,470.01,196632.0
427122,202001,anon_S2,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,425.475,51360.0
427122,202002,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,16152.0
427122,202003,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,413.925,40716.0
427122,202004,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,8682.0
427122,202005,anon_S2,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,452.655,4128.0
427122,202006,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,11316.0
427122,202007,anon_S2,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,453.285,8970.0
427122,202008,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,10476.0
427122,202009,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,6282.0
427122,202010,anon_S2,anon_S8,0,0.0,0.0,0.0,0.5,0.0,0.0,10.0,470.79,6864.0
427122,202011,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,485.4,7644.0
427122,202012,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,485.4,5826.0
427122,202013,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,420.165,19608.0
427122,202014,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,485.4,9120.0
427122,202015,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,485.4,8718.0
427122,202016,anon_S2,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,25.0,420.435,
427122,202017,anon_S2,anon_S8,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,485.16,
427122,202101,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,
427128,201801,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,16866.0
427128,201802,anon_S18,anon_S8,0,0.0,1.0,1.0,0.0,0.0,0.0,29.46,521.46,52452.0
427128,201803,anon_S18,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,604.695,30792.0
427128,201804,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,13740.0
427128,201805,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,8964.0
427128,201806,anon_S18,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,19.15,563.805,27102.0
427128,201807,anon_S18,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,640.395,20874.0
427128,201808,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,9078.0
427128,201809,anon_S18,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,19.15,563.88,30342.0
427128,201810,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,640.89,13428.0
427128,201811,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,32796.0
427128,201812,anon_S18,anon_S8,1,0.0,1.0,0.0,0.5,0.0,0.0,27.81,530.235,45516.0
427128,201813,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,640.8,15738.0
427128,201814,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,16722.0
427128,201815,anon_S18,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,590.805,23574.0
427128,201816,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,640.755,13488.0
427128,201817,anon_S18,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,11148.0
427128,201818,anon_S18,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,27066.0
427128,201901,anon_S18,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,515.43,59076.0
427128,201902,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,640.485,11970.0
427128,201903,anon_S18,anon_S8,0,0.0,1.0,1.0,0.5,0.0,0.0,20.62,539.055,22854.0
427128,201904,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,13128.0
427128,201905,anon_S18,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,587.295,20400.0
427128,201906,anon_S18,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,19362.0
427128,201907,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,9588.0
427128,201908,anon_S18,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,20.62,558.33,33144.0
427128,201909,anon_S18,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,27.5,587.655,20310.0
427128,201910,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,16560.0
427128,201911,anon_S18,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,558.66,23130.0
427128,201912,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,8226.0
427128,201913,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,8406.0
427128,201914,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,588.675,6258.0
427128,201915,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,3666.0
427128,201916,anon_S18,anon_S8,1,0.0,0.5,0.0,0.5,0.0,0.0,23.0,551.325,11442.0
427128,201917,anon_S18,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,6642.0
427128,202001,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,558.33,7488.0
427128,202002,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,3072.0
427128,202003,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,557.4,4332.0
427128,202004,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,635.58,2016.0
427128,202005,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,602.355,1374.0
427128,202006,anon_S18,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,2868.0
427128,202007,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,621.03,2448.0
427128,202008,anon_S18,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,557.4,4974.0
427128,202009,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,2046.0
427128,202010,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,617.43,3408.0
427128,202011,anon_S18,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,3186.0
427128,202012,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,2898.0
427128,202013,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,557.4,4446.0
427128,202014,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,560.7,3510.0
427128,202015,anon_S18,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,641.4,3522.0
427128,202016,anon_S18,anon_S8,1,0.0,0.5,0.0,0.5,0.0,0.0,35.0,485.61,
427128,202017,anon_S18,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,641.085,
427128,202101,anon_S18,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,481.425,
427164,201801,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,31914.0
427164,201802,anon_S11,anon_S8,0,0.0,1.0,1.0,0.0,0.0,0.0,21.11,413.685,60090.0
427164,201803,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.115,20478.0
427164,201804,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,22788.0
427164,201805,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,13644.0
427164,201806,anon_S11,anon_S8,0,0.0,0.25,0.0,0.0,0.0,0.0,20.0,461.4,17472.0
427164,201807,anon_S11,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,438.99,47154.0
427164,201808,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,460.815,12540.0
427164,201809,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,16584.0
427164,201810,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,17400.0
427164,201811,anon_S11,anon_S8,0,0.0,1.0,1.0,0.5,0.0,0.0,25.0,428.76,39258.0
427164,201812,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,15864.0
427164,201813,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,15018.0
427164,201814,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,16680.0
427164,201815,anon_S11,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,429.705,27834.0
427164,201816,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,460.95,16350.0
427164,201817,anon_S11,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,441.225,25482.0
427164,201818,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,461.28,26760.0
427164,201901,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,413.52,47658.0
427164,201902,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.19,14994.0
427164,201903,anon_S11,anon_S8,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,448.08,12606.0
427164,201904,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,12798.0
427164,201905,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,429.39,16026.0
427164,201906,anon_S11,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,429.9,22692.0
427164,201907,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,6486.0
427164,201908,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,8628.0
427164,201909,anon_S11,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,27.5,429.015,13140.0
427164,201910,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,472.995,9786.0
427164,201911,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,9774.0
427164,201912,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,8466.0
427164,201913,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,11166.0
427164,201914,anon_S11,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,438.93,18000.0
427164,201915,anon_S11,anon_S8,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,473.4,7494.0
427164,201916,anon_S11,anon_S8,1,0.0,0.5,0.0,0.5,0.0,0.0,22.54,425.625,21282.0
427164,201917,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,12072.0
427164,202001,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,431.97,21162.0
427164,202002,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,484.605,7326.0
427164,202003,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,484.56,6450.0
427164,202004,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,485.4,4974.0
427164,202005,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,461.61,5484.0
427164,202006,anon_S11,anon_S8,1,0.0,1.0,0.0,0.5,0.0,0.0,25.0,454.575,8880.0
427164,202007,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,461.985,8370.0
427164,202008,anon_S11,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,467.79,9804.0
427164,202009,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,485.4,4980.0
427164,202010,anon_S11,anon_S8,0,0.0,0.0,0.0,0.5,0.0,0.0,10.0,470.655,24612.0
427164,202011,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,485.4,7956.0
427164,202012,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,484.95,8478.0
427164,202013,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,407.46,37098.0
427164,202014,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,485.13,7962.0
427164,202015,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,485.4,7626.0
427164,202016,anon_S11,anon_S8,1,0.0,0.5,0.0,0.5,0.0,0.0,23.015,445.83,
427164,202017,anon_S11,anon_S8,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,485.4,
427164,202101,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,
427200,201801,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,25344.0
427200,201802,anon_S11,anon_S8,0,0.0,1.0,1.0,0.0,0.0,0.0,19.56,431.655,49938.0
427200,201803,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.19,16044.0
427200,201804,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,17664.0
427200,201805,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,10650.0
427200,201806,anon_S11,anon_S8,0,0.0,0.25,0.0,0.0,0.0,0.0,20.0,479.4,13506.0
427200,201807,anon_S11,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,455.385,36654.0
427200,201808,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,478.875,9438.0
427200,201809,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,12696.0
427200,201810,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,12726.0
427200,201811,anon_S11,anon_S8,0,0.0,1.0,1.0,0.5,0.0,0.0,25.0,443.43,30678.0
427200,201812,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,12222.0
427200,201813,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,11376.0
427200,201814,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,12624.0
427200,201815,anon_S11,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,445.08,22212.0
427200,201816,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.04,12630.0
427200,201817,anon_S11,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,456.255,20232.0
427200,201818,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,478.905,19656.0
427200,201901,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,430.365,37032.0
427200,201902,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.22,11526.0
427200,201903,anon_S11,anon_S8,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,465.015,9576.0
427200,201904,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,9804.0
427200,201905,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,444.45,12414.0
427200,201906,anon_S11,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,444.135,18528.0
427200,201907,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,5052.0
427200,201908,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,479.4,6870.0
427200,201909,anon_S11,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,27.5,444.63,10230.0
427200,201910,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,497.4,7278.0
427200,201911,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,497.4,7416.0
427200,201912,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,497.4,6270.0
427200,201913,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,497.4,8670.0
427200,201914,anon_S11,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,459.18,14832.0
427200,201915,anon_S11,anon_S8,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,497.4,5778.0
427200,201916,anon_S11,anon_S8,1,0.0,0.5,0.0,0.5,0.0,0.0,23.5,441.0,17028.0
427200,201917,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,497.4,9174.0
427200,202001,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,449.52,16980.0
427200,202002,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,503.4,5742.0
427200,202003,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,502.425,6402.0
427200,202004,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,503.4,4500.0
427200,202005,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,477.795,5562.0
427200,202006,anon_S11,anon_S8,1,0.0,1.0,0.0,0.5,0.0,0.0,25.0,468.405,8304.0
427200,202007,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,478.17,7770.0
427200,202008,anon_S11,anon_S8,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,480.225,9150.0
427200,202009,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,495.69,5148.0
427200,202010,anon_S11,anon_S8,0,0.0,1.0,1.0,0.5,0.0,0.0,35.0,335.325,101166.0
427200,202011,anon_S11,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,503.4,6894.0
427200,202012,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,503.4,7056.0
427200,202013,anon_S11,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,419.79,31410.0
427200,202014,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,503.4,6798.0
427200,202015,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,503.4,6516.0
427200,202016,anon_S11,anon_S8,1,0.0,0.5,0.0,0.5,0.0,0.0,23.09,464.655,
427200,202017,anon_S11,anon_S8,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,503.4,
427200,202101,anon_S11,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,509.4,
427254,201801,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,437.4,49554.0
427254,201802,anon_S2,anon_S8,0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,353.55,149412.0
427254,201803,anon_S2,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,420.975,66708.0
427254,201804,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,437.4,33870.0
427254,201805,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,437.4,21768.0
427254,201806,anon_S2,anon_S8,0,0.0,1.0,0.0,0.0,0.0,0.0,17.7,403.185,50736.0
427254,201807,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,437.235,81228.0
427254,201808,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,437.4,22560.0
427254,201809,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,437.4,34722.0
427254,201810,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,437.4,26538.0
427254,201811,anon_S2,anon_S8,0,0.0,1.0,1.0,0.5,0.0,0.0,25.0,416.88,79446.0
427254,201812,anon_S2,anon_S8,1,0.0,0.0,0.0,0.0,0.0,0.0,,437.055,30372.0
427254,201813,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,437.4,38460.0
427254,201814,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,437.4,31962.0
427254,201815,anon_S2,anon_S8,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,411.255,66156.0
427254,201816,anon_S2,anon_S8,0,0.0,0.0,0.0,0.0,0.0,0.0,,436.455,31398.0
427254,201817,anon_S2,anon_S8,1,0.0,1.0,1.0,0.5,0.0,0.0,27.825,412.965,38388.0
